wallet,timing_class,first_buy_ts,first_buy_utc,first_buy_days_before_migration,last_buy_ts,last_buy_utc,last_buy_minutes_before_migration,buy_count_prebond,sell_count_prebond,buy_tokens_prebond,sell_tokens_prebond,net_tokens_prebond,buy_sol_prebond,sell_sol_prebond,buy_usd_prebond,sell_usd_prebond,maker_tags,maker_token_tags,maker_event_tags,gmgn_total_trade_snapshot,gmgn_realized_profit_snapshot,gmgn_unrealized_profit_snapshot,buy_sol_7d,buy_tokens_7d,net_tokens_7d,buy_count_7d,buy_sol_24h,buy_tokens_24h,net_tokens_24h,buy_count_24h,buy_sol_6h,buy_tokens_6h,net_tokens_6h,buy_count_6h,buy_sol_1h,buy_tokens_1h,net_tokens_1h,buy_count_1h,buy_sol_30m,buy_tokens_30m,net_tokens_30m,buy_count_30m,buy_sol_10m,buy_tokens_10m,net_tokens_10m,buy_count_10m,launch_bundle,late_signal_score,currently_top_holder,holder_token_account,holder_rank,holder_addr_type,holder_exchange,holder_current_balance,holder_current_supply_pct,holder_current_usd_value,holder_start_holding_ts,holder_start_holding_utc,holder_start_minutes_before_migration,holder_holder_timing_class,holder_is_on_curve,holder_is_new,holder_is_suspicious,holder_transfer_in,holder_buy_volume_cur,holder_buy_amount_cur,holder_sell_volume_cur,holder_sell_amount_cur,holder_buy_tx_count_cur,holder_sell_tx_count_cur,holder_history_bought_cost,holder_history_sold_income,holder_profit,holder_profit_change,holder_realized_profit,holder_unrealized_profit,holder_avg_cost,holder_avg_sold,holder_native_funder,holder_native_funding_amount,holder_native_funding_ts,holder_native_funding_utc,holder_native_funding_tx,holder_token_transfer_type,holder_tags,holder_maker_token_tags,holder_gmgn_name,holder_gmgn_twitter_username,holder_wallet_created_ts,holder_wallet_created_utc
ALHz9EX61RsjoheDmzes6jbY24bqDkAad7KBauysjhyC,old-holder,1783658921,2026-07-10T04:48:41+00:00,41.74248,1783659124,2026-07-10T04:52:04+00:00,60105.783,2,1,1004701.524402,1004701.524402,0.0,0.044630709,0.042621959,3.5260816032099997,3.37395427444,,,,3,-0.24099510099,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9LWsZVjoQRFRw8SkRcb2TvftEAU4vHq9GRV5b1wFyvVH,old-holder,1783654100,2026-07-10T03:28:20+00:00,41.79828,1783654100,2026-07-10T03:28:20+00:00,60189.517,1,1,431309.204526,431309.204526,0.0,0.04421742,0.061029032,3.4883122638,4.81152888288,fomo,,,2,1.12223335147,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8TkSfW6fMxF9K3wVFeEUeLouAQtYhZvXAvA16wvUBaXJ,old-holder,1783654778,2026-07-10T03:39:38+00:00,41.79043,1783654778,2026-07-10T03:39:38+00:00,60178.217,1,0,312160.443138,0,312160.443138,0.043504385,0,3.4333660642,0,,,,2,204.599841713175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53oxosqNCvAMKdFURxLqWyDQr2MwcXKtF3qUKpiLzFQi,old-holder,1783652842,2026-07-10T03:07:22+00:00,41.81284,1783652844,2026-07-10T03:07:24+00:00,60210.45,2,1,211886.545916,211886.545916,0.0,0.041066666,0.043728075,3.23666928079,3.4483959945,axiom,,,3,0.13914849158,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5rjN9Z3HyFtu7oVcAghxad35Ma9k9mQEvD5Rd3j3UMDf,launch-window,1783652371,2026-07-10T02:59:31+00:00,41.81829,1783652585,2026-07-10T03:03:05+00:00,60214.767,2,1,250959.23528,250959.23528,0.0,0.041052467999999995,0.009022408,3.2420968087900004,0.71574762664,,,,3,-2.71465467883,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6WxeEh6cXgMKnCyun3X2FvJhMBKRkctaCksKht3Zuoam,old-holder,1783653184,2026-07-10T03:13:04+00:00,41.80888,1783682055,2026-07-10T11:14:15+00:00,59723.6,2,1,633018.8527030001,633018.852703,1.1641532182693481e-10,0.040774517999999996,0.019033263,3.22606250472,1.47641021091,,top_holder,,3,-1.85455769215,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ditXPcdE8UZvKfyRQsfp8gBfyYAejjQGsTytqvP78vm,launch-window,1783652415,2026-07-10T03:00:15+00:00,41.81778,1783653306,2026-07-10T03:15:06+00:00,60202.75,3,2,174728.611792,174728.611792,0.0,0.040691354,0.023367814,3.20919375656,1.84289458712,"fresh_wallet,gmgn",,,5,-1.47405702006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVmjJTbA3qG5LPPG3BqBhUvYvNUQGN3drNihFfMrsDgP,old-holder,1783653071,2026-07-10T03:11:11+00:00,41.81019,1783653071,2026-07-10T03:11:11+00:00,60206.667,1,1,154202.360331,154202.360331,0.0,0.039506172,0.039416015,3.11190116844,3.1083469429,"fresh_wallet,padre",,,2,-0.14626344442,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Dz8tfyay2TdRLChehtzX179NKorQDzLFKe5u1RAPLM4,old-holder,1783652853,2026-07-10T03:07:33+00:00,41.81271,1783653023,2026-07-10T03:10:23+00:00,60207.467,2,2,164430.270647,164430.270647,0.0,0.03950617,0.040248660000000006,3.1126911343000003,3.1710107443,,,,4,-0.0675430513,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2h1BcA8bKxaMzQaoQdayL3Ub5QrjbbyXH9PA63unAXaQ,launch-window,1783652501,2026-07-10T03:01:41+00:00,41.81678,1783652501,2026-07-10T03:01:41+00:00,60216.167,1,1,275195.488996,275195.488996,0.0,0.039308641,0.038748911,3.10616881182,3.05845154523,,,,2,-0.23257980756,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2PM7yAFBDJD6ydmmA47VuAimuQgfXH1zFaGSTjbUhXCH,old-holder,1783654633,2026-07-10T03:37:13+00:00,41.79211,1783654633,2026-07-10T03:37:13+00:00,60180.633,1,1,264355.191658,264355.191658,0.0,0.039111111,0.033492541,3.08782221345,2.64557581359,axiom,,,2,-0.53540908426,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3VCJA2DYGiSpGBDCVUCiq8XkN1ER5dhB2sRVKia78pBz,old-holder,1783653737,2026-07-10T03:22:17+00:00,41.80248,1783654185,2026-07-10T03:29:45+00:00,60188.1,5,2,301740.046153,301740.046153,0.0,0.03869866,0.025046332999999997,3.05191526289,1.97922931929,gmgn,,,7,-1.30367724244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APvxeJXoz8RcJ8DBi6HTXNinXu3sfgvagEq15HnBCWYY,old-holder,1783653938,2026-07-10T03:25:38+00:00,41.80015,1783653938,2026-07-10T03:25:38+00:00,60192.217,1,1,418531.109869,418531.109869,0.0,0.030834773,0.022953265,2.43224689424,1.8151441962,,,,17,-3.271446429369275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GsVKt5BNVqBSYtTcTLCr1zfRgCZKHUESUnnDchE5xFQG,launch-window,1783652243,2026-07-10T02:57:23+00:00,41.81977,1783652243,2026-07-10T02:57:23+00:00,60220.467,1,1,315646.215572,315646.215572,0.0,0.030626627,0.054764587,2.4225661957,4.32804531061,"axiom,fresh_wallet",,,2,1.63197089461,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Z97RPoyJScqmhGLTw7CTiAFm377qeHqDx61sEaRnX4q,old-holder,1783654972,2026-07-10T03:42:52+00:00,41.78818,1783654972,2026-07-10T03:42:52+00:00,60174.983,1,1,235954.717032,235954.717032,0.0,0.029864195,0.007301191,2.35897276305,0.56774061216,gmgn,,,2,-1.83831982884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FekEsXndNak9eDpyPgR78UxVVMpxoc4jViRenRCXXZfE,launch-window,1783652284,2026-07-10T02:58:04+00:00,41.81929,1783652284,2026-07-10T02:58:04+00:00,60219.783,1,1,182281.486457,182281.486457,0.0,0.029629629,0.025517958,2.3437036539,2.01413242494,padre,,,2,-1.69294570028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3qtpiH3Mszkm8PwMYbwSXa5jSNkzCFHnfbqTsS28oKqE,old-holder,1783655859,2026-07-10T03:57:39+00:00,41.77792,1783655910,2026-07-10T03:58:30+00:00,60159.35,2,1,331730.675412,331730.675412,0.0,0.029629627,0.024918892,2.33891337261,1.96934003476,"fresh_wallet,gmgn",,,3,-0.46113365793,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cNGLxHkdKT6czpGzCYoYsoK4LmheNmvpyLqfY6PBTZc,launch-window,1783652745,2026-07-10T03:05:45+00:00,41.81396,1783653198,2026-07-10T03:13:18+00:00,60204.55,2,0,132491.172002,0,132491.172002,0.028348175,0,2.23490132795,0,,,,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HkKEPbZsqFtkBZNHwQJBpgmmSmuyEnbEBq9oZN5zqBX6,old-holder,1783653895,2026-07-10T03:24:55+00:00,41.80065,1783653895,2026-07-10T03:24:55+00:00,60192.933,1,1,343929.79606,343929.79606,0.0,0.027516048,0.0128346,2.16936522432,1.013676708,fresh_wallet,,,2,-1.28615348728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AuYJVzwT4eb4ZFGpRb8LsDBaawcLVPZyCGAcvpWe1yTs,launch-window,1783652284,2026-07-10T02:58:04+00:00,41.81929,1783652284,2026-07-10T02:58:04+00:00,60219.783,1,1,162836.154944,162836.154944,0.0,0.026448299,0.02751456,2.0920604509,2.1747508224,,,,2,-0.06315676922,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWKaxGCAR3LHp32xYiCWrdedGTZcST3LnkCjjpwetJcr,old-holder,1783652933,2026-07-10T03:08:53+00:00,41.81178,1783652933,2026-07-10T03:08:53+00:00,60208.967,1,1,107488.81198,107488.81198,0.0,0.025550617,0.010818448,2.01364412577,0.85368373168,,,,2,-1.20368722544,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FmxPtncbwaB1VAnqtUn9fJafiVdkxhbBthbRCk7a94Kf,old-holder,1783653654,2026-07-10T03:20:54+00:00,41.80344,1783653654,2026-07-10T03:20:54+00:00,60196.95,1,1,99179.187665,99179.187665,0.0,0.025269014,0.002908306,1.99094561306,0.22071134234,,,,2,-1.80939546815,0.0,0,0,-99179.187665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2U4EDZ2rb4i7iynh34J8GNbifogXEZvGMNjYY1xRW9E4,launch-window,1783652650,2026-07-10T03:04:10+00:00,41.81506,1783652650,2026-07-10T03:04:10+00:00,60213.683,1,4,191269.054101,179165.309271,12103.744829999981,0.025264197,0.033329487000000005,1.99385042724,2.62785086346,fresh_wallet,,,5,0.6888979173780562,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eYAjTviUd2U9Q8dzgqm4EY7tqz6968MHsMrzJJ3Fc5r,launch-window,1783652249,2026-07-10T02:57:29+00:00,41.8197,1783654291,2026-07-10T03:31:31+00:00,60186.333,2,3,162307.62415400002,162307.62415400002,0.0,0.020410710999999998,0.020002961,1.61101092979,1.57653468117,,,,5,-0.1070990576,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3xxsuK7Cy9ebmB3yMg1XcK3KQY6b8Z4674aUrPys6qYc,old-holder,1783654789,2026-07-10T03:39:49+00:00,41.7903,1783654789,2026-07-10T03:39:49+00:00,60178.033,1,1,148262.676572,148262.676572,0.0,0.020108117,0.01337641,1.58693259364,1.0558000413,fresh_wallet,,,2,-0.65650915068,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mMbPwt8twyYoU2v9n1BH34Pt4oyDMu1iGJWRFe9Viit,launch-window,1783652428,2026-07-10T03:00:28+00:00,41.81763,1783652428,2026-07-10T03:00:28+00:00,60217.383,1,1,115708.24008,115708.24008,0.0,0.019753085,0.010618706,1.5608887767,0.83919633518,padre,,,6,21.37105474956,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cvg6GVhRheyXA2XReTNhy3kTdLkyfDnrNZc6bgk31D4c,launch-window,1783652756,2026-07-10T03:05:56+00:00,41.81383,1783652920,2026-07-10T03:08:40+00:00,60209.183,2,1,105400.302717,105400.302717,0.0,0.019753084,0.003743986,1.55723437714,0.29648625134,gmgn,,,3,-1.29942407997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4AH8YgKQWmpNYYzBcpEUyRMGtNPVJwAxF88WcGFgFv2q,old-holder,1783653296,2026-07-10T03:14:56+00:00,41.80758,1783653296,2026-07-10T03:14:56+00:00,60202.917,2,1,67647.996734,67647.996734,0.0,0.019753084,0.005485695,1.55693808088,0.43276647855,"fresh_wallet,padre",,,3,-1.27279048526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4VMQ4NpZyY5yvXBCiZMwpVuVbET732uokuR7ZMazt6VD,launch-window,1783652547,2026-07-10T03:02:27+00:00,41.81625,1783653792,2026-07-10T03:23:12+00:00,60194.65,2,2,122771.435406,122771.435406,0.0,0.019654318,0.013442065,1.55082396179,1.0596645767,,,,4,-0.61405671474,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24EdVBLN54j7nj1L59VU2rkxfr7pgxsY5A2n8Rya8rfp,launch-window,1783652765,2026-07-10T03:06:05+00:00,41.81373,1783652765,2026-07-10T03:06:05+00:00,60211.767,1,1,113660.155552,113660.155552,0.0,0.019555555,0.005541675,1.54156440065,0.43707190725,"axiom,bullx",,,2,-1.12565506316,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DN8qQxaRB5PCN3E3hdcJGzyqBewEA6q5bRf4oNshoNWg,old-holder,1783653078,2026-07-10T03:11:18+00:00,41.8101,1783653078,2026-07-10T03:11:18+00:00,60206.55,1,1,78333.243864,78333.243864,0.0,0.019555555,0.01712018,1.54078217845,1.3494125876,,,,8,-110.613290728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wwkURDkYVqJjZRPZxbUvUP1rNBVN3ETY8gmvQy93Z4S,old-holder,1783653821,2026-07-10T03:23:41+00:00,41.8015,1783653821,2026-07-10T03:23:41+00:00,60194.167,1,1,103667.221847,103667.221847,0.0,0.019555555,0.007741825,1.54117328955,0.61028806475,"axiom,gmgn",,,2,-0.99254670782,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAEWtL8UCiQ3aJZDkbbDVhABDTx48jG7vCTbSu2Nk7W5,old-holder,1783653384,2026-07-10T03:16:24+00:00,41.80656,1783654899,2026-07-10T03:41:39+00:00,60176.2,2,1,111835.615507,111835.615507,0.0,0.019555554,0.005632603,1.54273765506,0.44508828906,axiom,,,3,-1.16348695262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D7wWSpbjcRaoAbRuDoPreXRrcqzwYusoPMZYDfSk7g3P,old-holder,1783653719,2026-07-10T03:21:59+00:00,41.80269,1783653719,2026-07-10T03:21:59+00:00,60195.867,1,1,60411.654705,60411.654705,0.0,0.014921112,0.009231763,1.1757836256,0.7274629244,fresh_wallet,,,2,-0.5331845976,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCskToBirYgH1fhko54DFHP5nqKhUuuZKQ7UZ1FtpN12,old-holder,1783654627,2026-07-10T03:37:07+00:00,41.79218,1783654627,2026-07-10T03:37:07+00:00,60180.733,1,1,93496.195709,93496.195709,0.0,0.013827159,0.006364517,1.09137765987,0.50298777851,gmgn,,,2,-0.63772799459,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HqYzCLHws6L81H8uABnWucdMuL3DJiAVHEJWzhcjtZFk,launch-window,1783652328,2026-07-10T02:58:48+00:00,41.81878,1783652328,2026-07-10T02:58:48+00:00,60219.05,1,1,85544.607296,85544.607296,0.0,0.012609813,0.015974933,0.99731011017,1.25914421906,,,,2,0.14125094739,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yv6RzQxzn1Nc9G9LnK9nT8X9RFwAPQJRuMk6aMNNajR,old-holder,1783653705,2026-07-10T03:21:45+00:00,41.80285,1783653705,2026-07-10T03:21:45+00:00,60196.1,1,0,50604.317899,0,50604.317899,0.012435409,0,0.9799102292,0,,,,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWkSxtEEd9ARBCJ1DobnfZpLkaofEoTq5E9RphF25H9L,old-holder,1783653978,2026-07-10T03:26:18+00:00,41.79969,1783653978,2026-07-10T03:26:18+00:00,60191.55,1,1,153280.548316,202151.844853,-48871.29653699999,0.012418255,0.020475546,0.9798003195,1.61613484578,,,,2,0.2210479179526045,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7TzH1RsACiZ45YAKTPaJfZs9tvQ9oiAVB1ZM52Gi4KKV,old-holder,1783654047,2026-07-10T03:27:27+00:00,41.79889,1783654090,2026-07-10T03:28:10+00:00,60189.683,2,1,123219.589279,123219.589279,0.0,0.01179259,0.014992397,0.93036656089,1.184399363,,,,3,0.19772158063,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3X5ScEdB92M7WV88mNPshvPTg9yD3XsXGxxSPy2xD1Xd,old-holder,1783652887,2026-07-10T03:08:07+00:00,41.81231,1783653941,2026-07-10T03:25:41+00:00,60192.167,3,1,63553.217614,63553.217614,0.0,0.011733331,0.001985433,0.9248700382699999,0.15476450235,"axiom,fresh_wallet",,,4,-0.87713195301,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GpVdmdhmXUeBrUS3XpznjmkkzcXyvVtuhMz7Hv1nZGb2,launch-window,1783652378,2026-07-10T02:59:38+00:00,41.81821,1783652378,2026-07-10T02:59:38+00:00,60218.217,1,1,72286.974359,72286.974359,0.0,0.010334672,0.002667581,0.81705916832,0.21148582168,axiom,,,2,-0.63197035048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3oLGwkZfYJ6F8kED1HaxvdM27pnYdHF8Mzu8YcQozCmE,old-holder,1783653058,2026-07-10T03:10:58+00:00,41.81034,1783653058,2026-07-10T03:10:58+00:00,60206.883,1,1,39156.564204,39156.564204,0.0,0.010000001,0.008379446,0.78740007874,0.66080311156,fresh_wallet,,,2,-0.14271899622,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B5hgodGQYRtmeQy62JoobR2bW8TFnEg5VX7YPkxKgKTm,launch-window,1783652495,2026-07-10T03:01:35+00:00,41.81685,1783652495,2026-07-10T03:01:35+00:00,60216.267,1,1,67053.078137,67053.078137,0.0,0.009876542,0.008917428,0.78044434884,0.70331754636,,,,2,-0.18803966367,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zM4xE3Cx6nKLvknN8GNE2wXUWzpLgegdndsjgpX4A2A,old-holder,1783653457,2026-07-10T03:17:37+00:00,41.80572,1783653457,2026-07-10T03:17:37+00:00,60200.233,1,1,38958.690303,38958.690303,0.0,0.009876542,0.010349025,0.7782715096,0.8148822285,"fresh_wallet,padre",,,2,-0.09461439546,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5zPWQx7BmE8d8VNCqXUZfHtbvBLs6RoD21mHoSnaS6iv,old-holder,1783653514,2026-07-10T03:18:34+00:00,41.80506,1783653514,2026-07-10T03:18:34+00:00,60199.283,1,1,35222.562073,35222.562073,0.0,0.009876542,0.004067628,0.77817274418,0.32138328828,"axiom,fresh_wallet",,,2,-0.47538419947,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9T5qow5b18dMnGrKUEkRzxfYKhaZVc76LMYCR42D16fZ,old-holder,1783656856,2026-07-10T04:14:16+00:00,41.76638,1783656856,2026-07-10T04:14:16+00:00,60143.583,1,1,184781.230361,184781.230361,0.0,0.009876542,0.008132051,0.7807406451,0.64235070849,gmgn,,,2,-0.16931804643,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8pWkdTJTTVdYAJNASWdr4A6SLRj4pNXRxRXvnddGMXt1,old-holder,1783653059,2026-07-10T03:10:59+00:00,41.81032,1783653059,2026-07-10T03:10:59+00:00,60206.867,1,0,38471.360663,0,38471.360663,0.009827159,0,0.77379049966,0,,,,2,5.639804344754475,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6KYiJTHaJzYbiaH4E7BuaLr2athtg9VF3TSEqFUN2V,old-holder,1783653426,2026-07-10T03:17:06+00:00,41.80608,1783653426,2026-07-10T03:17:06+00:00,60200.75,1,0,39810.788467,0,39810.788467,0.009827159,0,0.7743801292,0,fresh_wallet,,,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4QKKhJd3bnJWYqKTqRvk5mA4umDnuJPjiKg4zzzFDhxx,launch-window,1783652298,2026-07-10T02:58:18+00:00,41.81913,1783652298,2026-07-10T02:58:18+00:00,60219.55,1,1,65563.124378,65563.122976,0.0014019999944139272,0.009777777,0.009641444,0.77332438293,0.76196331932,"axiom,fresh_wallet",,,2,-0.06758753487179561,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
